birds, neural network result (jump), currentFitness
0,-2.072396,6.379711
0,-2.611345,6.379711
0,-2.584981,6.379711
0,-11.45308,6.379711
0,17.25355,6.379711
0,1.996003,6.379711
0,-12.09392,6.379711
0,-4.815979,6.379711
0,-2.059749,6.379711
0,-10.68514,6.379711
0,10.99798,6.379711
0,0.676953,6.379711
0,4.530102,6.379711
0,21.58432,6.379711
0,9.349329,6.379711
0,-13.89526,6.379711
0,14.06604,6.379711
0,20.0731,6.379711
0,6.342436,6.379711
0,-7.69646,6.379711
0,-25.27353,6.379711
0,12.01825,6.379711
0,-16.83195,6.379711
0,12.46612,6.379711
0,-20.33205,6.379711
0,8.06985,6.379711
0,15.39761,6.379711
0,-2.677198,6.379711
0,16.09555,6.379711
0,18.68108,6.379711
0,-9.000019,6.379711
0,7.992573,6.379711
0,6.015948,6.379711
0,-14.46629,6.379711
0,4.03324,6.379711
0,-4.719572,6.379711
0,8.121063,6.379711
0,12.30078,6.379711
0,-3.819816,6.379711
0,14.86061,6.379711
0,-21.41289,6.379711
0,-2.1285,6.379711
0,19.83005,6.379711
0,27.28636,6.379711
0,10.53715,6.379711
0,1.188173,6.379711
0,-0.516261,6.379711
0,-5.255602,6.379711
0,-7.931541,6.379711
0,-7.298896,6.379711
0,-16.05145,6.379711
0,14.15475,6.379711
0,-19.88881,6.379711
0,13.79624,6.379711
0,12.83233,6.379711
0,-4.673262,6.379711
0,16.79753,6.379711
0,8.571591,6.379711
0,7.646985,6.379711
0,0.123681,6.379711
0,7.159651,6.379711
0,13.7184,6.379711
0,13.56402,6.379711
0,-14.08867,6.379711
0,-8.947981,6.379711
0,18.52173,6.379711
0,4.133636,6.379711
0,4.304881,6.379711
0,-0.742732,6.379711
0,-11.22287,6.379711
0,-10.51736,6.379711
0,20.14802,6.379711
0,-4.104922,6.379711
0,-22.19512,6.379711
0,6.947179,6.379711
0,3.179832,6.379711
0,-0.437019,6.379711
0,14.38539,6.379711
0,-17.24638,6.379711
0,4.994937,6.379711
0,-11.47588,6.379711
0,2.726911,6.379711
0,-4.13513,6.379711
0,-7.710565,6.379711
0,-2.491049,6.379711
0,7.767682,6.379711
0,-0.929189,6.379711
0,-13.82547,6.379711
0,20.37189,6.379711
0,14.01443,6.379711
0,-6.443587,6.379711
0,0.47027,6.379711
0,20.45848,6.379711
0,-14.85036,6.379711
0,-10.99068,6.379711
0,-2.235713,6.379711
0,4.365193,6.379711
0,-0.82452,6.379711
0,-0.483541,6.379711
0,15.02744,6.379711
0,-12.85457,6.379711
0,21.77228,6.379711
0,-7.966777,6.379711
0,-6.153393,6.379711
0,0.887254,6.379711
0,3.042607,6.379711
0,13.87439,6.379711
0,8.589321,6.379711
0,-17.67293,6.379711
0,-21.88998,6.379711
0,-17.5242,6.379711
0,10.24505,6.379711
0,3.905989,6.379711
0,28.7992,6.379711
0,-4.212755,6.379711
0,-13.74152,6.379711
0,-5.915174,6.379711
0,-11.30981,6.379711
0,-7.906799,6.379711
0,-11.29408,6.379711
0,11.87472,6.379711
0,-13.02731,6.379711
0,9.066971,6.379711
0,-12.94365,6.379711
0,-6.363774,6.379711
0,-15.73042,6.379711
0,-13.50141,6.379711
0,11.67337,6.379711
0,3.057573,6.379711
0,1.091156,6.379711
0,7.970782,6.379711
0,11.90913,6.379711
0,7.992875,6.379711
0,11.68909,6.379711
0,-3.77155,6.379711
0,12.26251,6.379711
0,23.01307,6.379711
0,12.34942,6.379711
0,5.699804,6.379711
0,0.70039,6.379711
0,13.66467,6.379711
0,3.208015,6.379711
0,2.642828,6.379711
0,1.661258,6.379711
0,13.10559,6.379711
0,4.347761,6.379711
0,-9.704627,6.379711
0,16.63236,6.379711
0,1.231764,6.379711
0,-15.81442,6.379711
0,-17.11647,6.379711
0,13.95461,6.379711
0,0.961653,6.379711
0,-10.33264,6.379711
0,-4.934682,6.379711
0,12.76478,6.379711
0,4.77308,6.379711
0,24.46251,6.379711
0,9.253917,6.379711
0,-8.279489,6.379711
0,-14.51394,6.379711
0,-16.94249,6.379711
0,4.805417,6.379711
0,3.023532,6.379711
0,3.52141,6.379711
0,-0.466329,6.379711
0,9.426249,6.379711
0,12.34828,6.379711
0,8.732235,6.379711
0,-10.09897,6.379711
0,-10.48536,6.379711
0,-6.530705,6.379711
0,23.05717,6.379711
0,-7.893396,6.379711
0,-24.40275,6.379711
0,-17.18546,6.379711
0,7.839103,6.379711
0,7.552629,6.379711
0,-14.35824,6.379711
0,-12.60073,6.379711
0,12.784,6.379711
0,15.68648,6.379711
0,-9.883396,6.379711
0,-16.54367,6.379711
0,9.148342,6.379711
0,15.32151,6.379711
0,-18.84847,6.379711
0,10.11462,6.379711
0,-6.844672,6.379711
0,16.52037,6.379711
0,-11.88123,6.379711
0,-5.857315,6.379711
0,12.75615,6.379711
0,-11.13886,6.379711
0,9.166508,6.379711
0,22.54141,6.379711
0,3.764609,6.379711
0,-14.41352,6.379711
0,26.8137,6.379711
0,19.80169,6.379711
0,-2.006945,6.379711
0,-2.404611,6.379711
0,-2.468376,6.379711
0,-11.42454,6.379711
0,17.27949,6.379711
0,1.945832,6.379711
0,-11.93483,6.379711
0,-4.671304,6.379711
0,-2.170655,6.379711
0,-10.58771,6.379711
0,10.96292,6.379711
0,0.69924,6.379711
0,4.488201,6.379711
0,21.54632,6.379711
0,9.36907,6.379711
0,-13.90294,6.379711
0,14.08242,6.379711
0,19.99257,6.379711
0,6.345073,6.379711
0,-7.494464,6.379711
0,-25.34092,6.379711
0,11.97859,6.379711
0,-16.88219,6.379711
0,12.43559,6.379711
0,-20.18087,6.379711
0,8.022866,6.379711
0,15.3399,6.379711
0,-2.6137,6.379711
0,16.02752,6.379711
0,18.72708,6.379711
0,-9.132523,6.379711
0,8.062323,6.379711
0,6.028407,6.379711
0,-14.449,6.379711
0,4.036535,6.379711
0,-4.819122,6.379711
0,8.081597,6.379711
0,12.25971,6.379711
0,-3.727803,6.379711
0,14.77186,6.379711
0,-21.54606,6.379711
0,-1.922563,6.379711
0,19.84668,6.379711
0,27.3079,6.379711
0,10.57687,6.379711
0,1.084721,6.379711
0,-0.418587,6.379711
0,-5.162913,6.379711
0,-7.951489,6.379711
0,-7.353168,6.379711
0,-16.17908,6.379711
0,14.05543,6.379711
0,-19.76562,6.379711
0,13.76326,6.379711
0,12.77988,6.379711
0,-4.704314,6.379711
0,16.76244,6.379711
0,8.610651,6.379711
0,7.680175,6.379711
0,0.290683,6.379711
0,7.080987,6.379711
0,13.67587,6.379711
0,13.60886,6.379711
0,-14.18083,6.379711
0,-8.817377,6.379711
0,18.47361,6.379711
0,4.174261,6.379711
0,4.278269,6.379711
0,-0.85281,6.379711
0,-11.31141,6.379711
0,-10.54472,6.379711
0,20.083,6.379711
0,-4.271901,6.379711
0,-22.28677,6.379711
0,6.944807,6.379711
0,3.23309,6.379711
0,-0.425281,6.379711
0,14.36634,6.379711
0,-17.21063,6.379711
0,5.041305,6.379711
0,-11.34501,6.379711
0,2.752489,6.379711
0,-4.146306,6.379711
0,-7.673167,6.379711
0,-2.325073,6.379711
0,7.577058,6.379711
0,-0.687721,6.379711
0,-13.44951,6.379711
0,20.36123,6.379711
0,13.87351,6.379711
0,-6.144233,6.379711
0,0.702235,6.379711
0,20.474,6.379711
0,-14.63238,6.379711
0,-11.18061,6.379711
0,-2.262109,6.379711
0,4.410495,6.379711
0,-0.507516,6.379711
200,-0.128206,0
200,15.22068,0.0057736
200,-12.79786,0.0080512
200,21.72445,0.0103234
200,-7.626248,0.0120628
200,-5.777508,0.0138301
200,0.863337,0.0157386
200,2.981764,0.0180699
200,13.82016,0.0199674
200,8.447162,0.0218627
200,-17.88902,0.0236419
200,-21.84769,0.0259578
200,-17.01661,0.0277062
200,10.3659,0.0293629
200,3.932321,0.0315065
200,28.77076,0.0332033
200,-4.036484,0.0355043
200,-13.35271,0.0372079
200,-6.306726,0.0388924
200,-11.62207,0.0406987
200,-8.030619,0.0453539
200,-11.60378,0.0471308
200,11.90629,0.0489763
200,-13.20137,0.0515117
200,9.219015,0.0559933
200,-13.21796,0.0595538
200,-6.137503,0.0614327
200,-16.03417,0.06307109
200,-13.41537,0.06519079
200,11.61194,0.06801179
200,3.229553,0.06978549
200,0.867507,0.07150059
200,7.953435,0.07317439
200,12.15698,0.07585669
200,7.871888,0.07766599
200,11.59599,0.0840762
200,-3.71339,0.08596139
200,12.22722,0.08774459
200,23.01319,0.0895225
200,12.32353,0.09135839
200,5.708289,0.09345839
200,0.611236,0.09523339
200,13.59268,0.09696899
200,3.236496,0.09897619
200,2.582132,0.1016643
200,1.405864,0.1035469
200,12.96995,0.1057519
200,4.37065,0.1074757
200,-10.00936,0.109721
200,16.35029,0.1115661
200,1.451934,0.113296
200,-15.47735,0.1153133
200,-17.06167,0.1178558
200,13.68051,0.1195812
200,1.177793,0.121174
200,-10.05298,0.1227679
200,-4.875247,0.1248109
200,12.76281,0.1267818
200,5.026205,0.128464
200,24.36942,0.1303363
200,9.002263,0.1322521
200,-8.351661,0.1348303
200,-14.57306,0.1366156
200,-17.01491,0.1383622
200,4.792038,0.140249
200,3.10871,0.1424495
200,3.61471,0.1447992
200,-0.040921,0.1464619
200,9.349207,0.1483663
200,12.20086,0.1513002
200,8.766177,0.1553589
200,-10.31637,0.1569596
200,-10.82597,0.1591127
200,-6.520237,0.1608885
200,23.11568,0.1626068
200,-7.696748,0.1648669
200,-24.21762,0.1666777
200,-16.88709,0.1692318
200,7.761433,0.1708954
200,7.580887,0.172514
200,-14.17481,0.1742007
200,-12.61693,0.1763678
200,12.77382,0.1781654
200,15.74504,0.1799943
200,-9.972188,0.1823613
200,-16.55888,0.1846293
200,8.862986,0.1863207
200,15.32011,0.1880832
200,-18.51305,0.1898764
200,9.89403,0.1924189
200,-7.024706,0.1942
200,16.54963,0.1960139
200,-11.49577,0.1981297
200,-5.958863,0.199994
200,12.65783,0.2022319
200,-10.74042,0.2059102
200,8.953665,0.2076708
200,22.40472,0.2100778
200,3.727881,0.2119412
200,-14.05295,0.2137387
200,26.69608,0.215641
200,19.7981,0.2179417
200,-1.853141,0.2196535
200,-1.995124,0.221441
200,-2.235821,0.2232333
200,-11.38173,0.2259013
200,17.40837,0.2281064
200,2.004269,0.2300722
200,-11.61819,0.2324018
200,-4.405361,0.234836
200,-2.404128,0.2369115
200,-10.40106,0.2387807
200,10.80017,0.240475
200,0.815716,0.2426762
200,4.570921,0.244585
200,21.39375,0.246292
200,9.507565,0.2481574
200,-13.93125,0.2503367
200,13.93563,0.2522117
200,19.72112,0.2538609
200,6.171469,0.2554424
200,-7.093084,0.2570632
200,-25.4816,0.2592947
200,11.74791,0.2611876
200,-16.99509,0.2653155
200,12.19202,0.2678802
200,-19.88468,0.2696608
200,7.948859,0.2715278
200,15.22299,0.2731897
200,-2.494072,0.2761705
200,16.04453,0.2779306
200,18.64785,0.2796898
200,-9.401017,0.2817872
200,8.241498,0.2835518
200,6.172774,0.2856727
200,-14.4402,0.2875353
200,3.923956,0.2891786
200,-5.025265,0.2909093
200,8.015231,0.2938106
200,12.12786,0.2956499
200,-3.531235,0.2981119
200,14.47162,0.3000527
200,-21.83566,0.3021587
200,-1.500879,0.3043685
200,19.84236,0.3061172
200,27.26089,0.3092172
200,10.71305,0.3112365
200,0.931633,0.3130267
200,-0.235313,0.3149309
200,-4.998746,0.3168084
200,-7.983792,0.3190659
200,-7.490179,0.3208721
200,-16.44287,0.3226342
200,13.91234,0.3250526
200,-19.54362,0.3271795
200,13.62354,0.3288942
200,12.59329,0.3305787
200,-4.778304,0.3325329
200,16.62911,0.3347442
200,8.624542,0.3367513
200,7.616363,0.3384529
200,0.618285,0.3405463
200,6.793398,0.3426585
200,13.67206,0.3449348
200,13.75538,0.3465935
200,-14.38219,0.3486193
200,-8.570195,0.3510121
200,18.5805,0.3529502
200,4.276607,0.3565308
200,4.358542,0.3589429
200,-1.069597,0.3607809
200,-11.48875,0.3625486
200,-10.61855,0.3647652
200,19.97107,0.3666655
200,-4.620728,0.3688266
200,-22.47716,0.3708725
200,6.884502,0.3746282
200,3.239747,0.3771555
200,-0.411531,0.3791128
200,14.23373,0.3814296
200,-17.14947,0.3833796
200,5.117478,0.3854142
200,-11.09031,0.3872018
200,2.809773,0.3888466
200,-4.159815,0.3905404
200,-7.632887,0.3925512
200,-2.329758,0.3942014
200,4.483704,0.3970221
200,-0.659166,0.3989672
200,-13.37168,0.401223
200,19.50672,0.402956
200,11.77059,0.4046561
200,-6.12208,0.4066756
200,2.561344,0.4090097
200,19.23951,0.410819
200,-14.55795,0.4126138
200,-11.09995,0.4146704
200,-2.227126,0.4164344
200,5.153397,0.4186776
200,-0.494305,0.4205589
200,-0.134874,0.4225165
200,17.91043,0.4246961
200,-12.7191,0.4271009
200,22.63009,0.4289236
200,-7.578412,0.4308637
200,-5.712007,0.4325676
200,2.9316,0.4346305
200,3.347356,0.4365222
200,11.34057,0.4382984
200,7.17345,0.440218
200,-17.80508,0.4423647
200,-21.78591,0.4441258
200,-16.94773,0.4459627
200,11.79617,0.4479495
200,5.506442,0.4498035
200,27.28439,0.4518752
200,-4.020806,0.4535345
200,-13.2983,0.4551631
200,-6.28367,0.4568692
200,-11.55547,0.4600317
200,-7.983974,0.4628035
200,-11.56585,0.4648027
200,12.52127,0.4666515
200,-13.14639,0.4688352
200,11.02226,0.4704992
200,-13.15926,0.4722009
200,-6.083255,0.4738255
200,-15.98826,0.475914
200,-13.35273,0.4777343
200,8.315287,0.4795866
200,3.273778,0.4816006
200,0.05833,0.485993
200,9.365625,0.4880661
200,14.95325,0.4901201
200,6.1781,0.4924822
200,8.39423,0.495178
200,-3.67247,0.497112
200,10.3164,0.4991935
200,23.0882,0.5013237
200,10.47078,0.5032307
200,9.007137,0.5072884
200,1.8807,0.509416
200,13.12481,0.5116742
200,5.78241,0.5134305
200,1.074312,0.515658
200,-0.081218,0.5182019
200,13.2539,0.5199132
200,5.726656,0.5216141
200,-9.987101,0.5232286
200,13.15492,0.525844
200,3.468927,0.5281023
200,-15.44511,0.5299407
200,-17.01558,0.5319265
200,11.01731,0.5344518
200,3.412946,0.5362945
200,-10.01028,0.5379683
200,-4.860614,0.5396123
200,12.03506,0.541286
200,8.23318,0.543546
200,21.00444,0.5453467
200,6.740884,0.5479566
200,-8.301246,0.5496833
200,-14.51938,0.5518941
200,-16.9386,0.5537577
200,6.001322,0.5555575
200,4.969931,0.557354
200,4.945739,0.5595352
200,-0.040787,0.5613258
200,6.82995,0.5631498
200,10.58432,0.5653224
200,7.554566,0.5677554
200,-10.29195,0.5696527
200,-10.77652,0.5715106
200,-6.518986,0.573368
200,23.94923,0.5756584
200,-7.647264,0.5774732
200,-24.13492,0.5791081
200,-16.80699,0.5813842
200,9.517389,0.583038
200,6.883893,0.5852041
200,-14.15753,0.5869454
200,-12.59377,0.5886596
200,15.29218,0.5902578
200,15.03671,0.5926226
200,-9.941688,0.5965504
200,-16.49572,0.5984119
200,5.402167,0.600207
200,16.57995,0.6021051
200,-18.44656,0.6038476
200,8.761814,0.6054494
200,-6.99087,0.607182
200,16.59991,0.6096472
200,-11.41178,0.6115699
200,-5.942096,0.6136167
200,11.19039,0.6156444
200,-10.67715,0.6178139
200,6.331813,0.6195685
200,18.99649,0.6212988
200,5.44016,0.6230474
200,-13.97222,0.6258279
200,23.59064,0.6277107
200,20.31414,0.6294545
200,-1.897979,0.6317732
200,-1.971024,0.6338536
200,-2.213027,0.6356881
200,-11.32032,0.637564
200,18.42972,0.6393082
200,4.546365,0.6409132
200,-11.58956,0.6432632
200,-4.347479,0.6450431
200,-2.374522,0.6476377
200,-10.36275,0.6493216
200,8.794115,0.6514143
200,2.074211,0.6533951
200,7.290951,0.6569895
200,19.59647,0.6591637
200,11.2992,0.6610502
200,-13.85941,0.6628679
200,10.46416,0.665285
200,17.29349,0.6678238
200,2.900187,0.6701569
200,-7.061282,0.6719482
200,-25.41624,0.6737044
200,8.614126,0.6765429
200,-16.95374,0.6782709
200,8.70449,0.6800886
200,-19.81741,0.6821572
200,8.140187,0.6842453
200,14.79034,0.6860862
200,-2.494237,0.687866
200,18.4047,0.6898201
200,15.27918,0.6916953
200,-9.362993,0.6938021
200,9.011765,0.6975901
200,8.113343,0.6994846
200,-14.35642,0.7016142
200,1.699767,0.7036428
200,-5.026113,0.7056244
200,8.040127,0.7073773
200,10.91498,0.7093826
200,-3.547629,0.711068
200,11.71892,0.7127187
200,-21.75451,0.7148004
200,-1.493977,0.7166908
200,18.83656,0.7190096
200,25.31347,0.7206508
200,11.56234,0.7225522
200,1.499894,0.7243718
200,-0.224748,0.726587
200,-4.95237,0.7282974
200,-7.975072,0.7299861
200,-7.417136,0.7321329
200,-16.38327,0.7352483
200,14.47899,0.7372288
200,-19.46279,0.7390607
200,11.98052,0.7408651
200,10.7267,0.742957
200,-4.768882,0.7451965
200,15.0304,0.7469631
200,7.303945,0.7489194
200,5.106512,0.7510526
200,2.069543,0.7528069
200,3.961849,0.7547175
200,14.87001,0.7566152
200,14.68859,0.7589551
200,-14.31072,0.7609161
200,-8.52386,0.76263
200,21.80826,0.764647
200,4.72674,0.7664639
200,6.615109,0.7685652
200,-1.066573,0.770389
200,-11.45876,0.7720931
200,-10.55941,0.7738431
200,19.80261,0.7758976
200,-4.607302,0.7777016
200,-22.40688,0.7793321
200,5.790027,0.7812967
200,1.517231,0.7831236
200,-0.396752,0.7856677
200,12.05925,0.7874197
200,-17.07653,0.7892385
200,4.956162,0.7908589
200,-11.02925,0.7933242
200,2.947937,0.7951138
200,-4.163093,0.7970184
200,-7.613686,0.8098612
200,-2.245516,0.8141921
200,11.11273,0.8160486
200,-0.543571,0.8181115
200,-13.18883,0.8201074
200,21.25699,0.8219495
200,16.25252,0.8237919
200,-5.975615,0.8262661
200,-1.976579,0.8283262
200,21.90789,0.8301374
200,-14.45728,0.8324234
200,-11.20032,0.8345564
200,-2.245815,0.8364769
200,3.541932,0.8382493
200,-0.334759,0.840115
200,0.039088,0.8422284
200,12.03262,0.8441856
200,-12.69128,0.8458826
200,20.44028,0.847944
200,-7.407512,0.849657
200,-5.530463,0.8520737
200,-1.758449,0.8538031
200,2.399323,0.8555147
200,16.72179,0.8572886
200,9.766493,0.8599095
200,-17.92018,0.8617291
200,-21.76243,0.8634285
200,-16.69285,0.8655311
200,8.733621,0.8677839
200,1.994318,0.8701947
200,30.4409,0.8718441
200,-3.932729,0.8734471
200,-13.10519,0.8758746
200,-6.485809,0.8778741
200,-11.71344,0.8796654
200,-8.050476,0.8816968
200,-11.72488,0.8844435
200,11.10607,0.886642
200,-13.23646,0.8883733
200,7.093718,0.890228
200,-13.30284,0.8929012
200,-5.975041,0.8947168
200,-16.13883,0.896658
200,-13.31812,0.8985058
200,15.51512,0.9009169
200,3.402805,0.9026243
200,0.779205,0.9044738
200,6.133811,0.9083879
200,8.937033,0.9105697
200,9.781627,0.9123747
200,15.39397,0.914685
200,-3.644581,0.9168769
200,14.4512,0.9187387
200,22.79075,0.9205477
200,14.52752,0.922197
200,1.581875,0.9238412
200,-1.109745,0.9259365
200,13.9795,0.9277558
200,0.080093,0.9299975
200,4.347133,0.9323596
200,1.354189,0.9345634
200,12.39075,0.9364385
200,2.665997,0.9384639
200,-10.1385,0.9405165
200,19.84995,0.9432392
200,-0.750001,0.9451036
200,-15.27454,0.9473295
200,-16.98812,0.9491495
200,16.57787,0.9512103
200,-1.314021,0.9529539
200,-9.868254,0.954753
200,-4.826489,0.9585065
200,13.60944,0.9603372
200,1.343782,0.9622644
200,28.30794,0.9640766
200,11.43831,0.9658501
200,-8.335545,0.9680244
200,-14.54871,0.969738
200,-16.97359,0.9714237
200,3.256008,0.9733007
200,0.905189,0.9755572
200,2.030105,0.9775168
200,0.167707,0.9792567
200,12.3617,0.9814963
200,13.91603,0.9833066
200,10.25201,0.9854667
200,-10.39765,0.9872892
200,-10.95251,0.9891214
200,-6.510785,0.9910859
200,22.01831,0.9937856
200,-7.553543,0.9955495
200,-24.0458,0.9971588
200,-16.65867,0.9989666
200,5.418818,1.001171
200,8.406733,1.002882
200,-14.06255,1.004589
200,-12.60303,1.006343
200,9.569011,1.008096
200,16.6334,1.009974
200,-9.983241,1.011719
200,-16.50243,1.013774
200,12.71305,1.015895
200,13.6711,1.02015
200,-18.27705,1.022169
200,10.98538,1.024136
200,-7.084711,1.026821
200,16.42452,1.028645
200,-11.22662,1.030443
200,-5.993642,1.03244
200,14.24348,1.034561
200,-10.48011,1.036434
200,11.82892,1.038144
200,26.32243,1.039838
200,1.505405,1.042338
200,-13.80006,1.044149
200,30.23187,1.045792
200,19.02018,1.048068
200,-1.813584,1.049873
200,-1.766144,1.051761
200,-2.095065,1.053474
200,-11.30061,1.055147
200,16.1639,1.056899
200,-1.141811,1.059202
200,-11.42949,1.06111
200,-4.221102,1.06301
200,-2.494475,1.065048
200,-10.27015,1.067575
200,12.99102,1.069977
200,-0.624565,1.071929
200,1.242116,1.073747
200,23.31394,1.075815
200,7.451626,1.078274
200,-13.8737,1.080043
200,17.95852,1.082413
200,22.29547,1.084646
200,9.985908,1.086617
200,-6.859092,1.088338
200,-25.48376,1.090125
200,15.22967,1.092587
200,-17.01274,1.094322
200,16.15899,1.096522
200,-19.66646,1.09866
200,7.595613,1.10091
200,15.51613,1.102797
200,-2.43812,1.104449
200,13.05763,1.106262
200,22.59157,1.11031
200,-9.495626,1.112065
200,7.482015,1.113923
200,3.871159,1.11584
200,-14.35751,1.117889
200,6.50835,1.11982
200,-5.132782,1.121649
200,7.861164,1.123441
200,13.38639,1.125795
200,-3.444523,1.129703
200,17.3836,1.131769
200,-21.90377,1.133571
200,-1.27762,1.135415
200,20.95978,1.13716
200,29.48876,1.138994
200,9.746035,1.140669
200,-0.026115,1.142912
200,-0.138213,1.14466
200,-4.876799,1.146561
200,-7.986658,1.148662
200,-7.493423,1.151244
200,-16.51417,1.153123
200,12.9551,1.155079
200,-19.35686,1.15743
200,15.40009,1.159557
200,14.57442,1.161543
200,-4.810985,1.163735
200,18.31086,1.16561
200,10.1945,1.167664
200,10.56521,1.16955
200,-3.403733,1.171381
200,9.830902,1.173683
200,12.12449,1.176468
200,12.72152,1.178173
200,-14.41361,1.179871
200,-8.403192,1.18193
200,14.60658,1.184267
200,3.842574,1.186
200,1.633988,1.18772
200,-1.173014,1.189517
200,-11.54492,1.191339
200,-10.60064,1.193309
200,19.91857,1.194965
200,-4.787964,1.196746
200,-22.49942,1.198922
200,8.134191,1.200952
200,5.369083,1.203468
200,-0.393438,1.205275
200,16.61436,1.207172
200,-17.04468,1.209177
200,5.426212,1.211081
200,-10.90001,1.213295
200,2.701866,1.215479
200,-4.165716,1.218025
200,-7.586527,1.219858
200,-2.161324,1.221689
200,7.693921,1.223368
200,-0.425999,1.2258
200,-12.99467,1.227511
200,20.4067,1.229228
200,13.92988,1.231322
200,-5.8271,1.234635
200,-1.850993,1.236818
200,20.63317,1.240966
200,-14.34807,1.242862
200,-11.28903,1.244974
200,-2.261543,1.24683
200,4.373729,1.248829
200,-0.172017,1.251134
200,0.209316,1.253042
200,15.10219,1.254988
200,-12.64891,1.256876
200,21.46913,1.261158
200,-7.227135,1.263219
200,-5.340789,1.26576
200,-1.770759,1.26798
200,2.805112,1.269832
200,14.05297,1.271655
200,8.366374,1.273351
200,-18.0241,1.275689
200,-21.7257,1.277494
200,-16.42421,1.279171
200,10.34968,1.281454
200,3.735118,1.283226
200,28.88579,1.285376
200,-3.841723,1.287358
200,-12.90265,1.289001
200,-6.687825,1.290633
200,-11.86005,1.293287
200,-8.111212,1.295412
200,-11.87952,1.297119
200,11.83506,1.299248
200,-13.31816,1.301443
200,9.169901,1.3034
200,-13.4396,1.305202
200,-5.859843,1.307174
200,-16.27984,1.30985
200,-13.27727,1.311715
200,11.95252,1.313552
200,3.512119,1.315475
200,0.681782,1.318167
200,7.696448,1.320187
200,12.12622,1.321875
200,7.906183,1.323487
200,11.8922,1.326012
200,-3.609742,1.327781
200,12.40885,1.329503
200,22.94785,1.331643
200,12.52901,1.333499
200,5.215231,1.336013
200,-1.18674,1.337816
200,13.49969,1.339664
200,0.122321,1.342294
200,2.692773,1.344725
200,1.25902,1.346917
200,12.68014,1.351066
200,4.18622,1.353117
200,-10.28503,1.354969
200,16.31118,1.356758
200,-0.532749,1.359082
200,-15.09649,1.361141
200,-16.95189,1.362807
200,13.5959,1.364767
200,-1.097147,1.366557
200,-9.71668,1.368759
200,-4.786655,1.370475
200,12.84471,1.372148
200,4.960328,1.373939
200,24.66377,1.376411
200,8.89902,1.378436
200,-8.359112,1.380353
200,-14.56773,1.382308
200,-16.99331,1.384786
200,4.582942,1.386663
200,2.973224,1.388424
200,3.550525,1.390582
200,0.373417,1.392649
200,9.58815,1.394516
200,12.15253,1.396439
200,8.976423,1.398466
200,-10.49673,1.400396
200,-11.12293,1.402404
200,-6.500367,1.404083
200,23.03145,1.405712
200,-7.453527,1.407402
200,-23.94335,1.411191
200,-16.49578,1.412904
200,7.345215,1.414978
200,7.699505,1.416793
200,-13.96213,1.418864
200,-12.60868,1.420877
200,12.35572,1.422718
200,15.91975,1.424701
200,-10.01713,1.42651
200,-16.49659,1.428313
200,8.868338,1.430016
200,15.09588,1.431785
200,-18.09375,1.433565
200,9.682127,1.435438
200,-7.174695,1.43739
200,16.54871,1.439223
200,-11.03061,1.441003
200,-6.042527,1.443466
200,12.6659,1.445282
200,-10.27254,1.446977
200,8.944041,1.448807
200,22.62519,1.453235
200,3.391851,1.455379
200,-13.61804,1.457111
200,26.89053,1.459427
200,19.6598,1.4617
200,-1.732681,1.46392
200,-1.55661,1.466356
